id,book_id,name,author_id,author_name,rank
1168,185678,从黄泉路穿到死神,157439,弦玉,11.0144
1169,353619,我是大叔不是受,226712,猫公公,11.0095
1170,1774462,[HP/sherlock]福尔摩斯家的哈利,990689,鱼服,10.9995
1171,882731,靖康（射雕同人）,510597,青书无忌,10.9964
1172,1785336,[重生]仙路凡商,965038,沫沫清寒,10.9949
1173,1176740,贾敏的红楼生活,341801,半卷舒帘,10.9911
1174,1271401,红楼之绝黛无双,716239,青梅如豆,10.9904
1175,1561798,重返末日,864790,萧十一狼,10.9874
1176,1016091,紫微郎花事,339814,今日痴,10.9862
1177,332647,我回古代做弃妇,247101,Turan-dot,10.9813
1178,941227,律师重生记,479193,两颗心的百草堂,10.9811
1179,325990,燕子回时,119413,蓝艾草,10.9661
1180,1151924,花花世界,90716,尼罗,10.9536
1181,1582730,插翅难逃,548977,红枣,10.9519
1182,1649694,特种佣兵,638163,一世华裳,10.9495
1183,1197222,侯门女,175266,秋李子,10.9357
1184,659989,[HP]我知道你不知道（Draco同人）,339315,碧眼狐狸,10.9334
1185,1686675,鬼医煞（GL）,898804,桑鲤,10.9257
1186,721510,纯血良人,155582,苏青瓷,10.9222
1187,1622136,[黑子篮球]奇迹！,545893,莲洛,10.9167
1188,19087,捡到一条龙,17225,侧侧轻寒,10.9105
1189,258982,暮然回首,136521,明月他乡照,10.9078
1190,333293,当叶重进入中洲队（无限恐怖同人）,255394,大假发,10.9028
1191,523025,江甯,364377,豆腐娘,10.9024
1192,203806,堕落无罪,122330,叶落无心,10.9007
1193,614353,谁与争疯,136468,安思源,10.8982
1194,1089727,老婆孩子热炕头,391566,水千丞,10.8957
1195,1551616,综琼瑶之美人凶猛,859469,萌妞丫,10.8944
1196,386566,卡亚那的树,286392,白色向日葵,10.8942
1197,1572135,一上到底（军旅 高干）,830243,舍念念,10.8926
1198,409923,猎人之居家旅行必备良伴,285104,椿成双,10.8874
1199,764038,重生之任家二少,283041,尘不染尘,10.875
1200,375846,Winllior Potter（HP穿越文）,236455,月影天辰,10.8655
1201,1408817,综漫之弟弟难为,356683,织姬,10.8579
1202,1161170,还珠·先帝莫念,662518,夜之眼瞳,10.8572
1203,742943,怪你过分妖孽,465297,席江,10.856
1204,1638133,差上天了（婚宠）,830243,舍念念,10.852
1205,387593,双生（两男人在女尊世界的崩溃生活）,77452,尚云七,10.8482
1206,685141,王涂思瑞，跑,332550,扁莜璃,10.8462
1207,689222,永远最爱你,331362,若沁,10.8424
1208,1263470,其实我很纯洁（GL）,417003,叶涩,10.8307
1209,69818,挽红颜（修改版）,10006,秋天的静,10.8291
1210,843517,重生之乾隆（还珠同人）,376184,木璃,10.825
1211,324341,困在网中央,103563,狂上加狂,10.8226
1212,432111,请你听我碎碎念（高干文）,313307,那时翩然,10.8153
1213,680024,[HP]来自盖亚,436449,亚比比亚,10.8077
1214,1403373,槐杀,232671,陆离流离,10.8014
1215,295983,高达seed——星辰的光与影,203370,落千水,10.8003
1216,641374,段珀,90716,尼罗,10.8003
1217,696349,下一穿乾隆,60228,风舞轻影,10.7817
1218,1529379,憨妻悍夫,568347,老郭家的饼饼,10.7621
1219,1529363,昏 君,255449,橘花散里,10.7479
1220,1361837,都市御医,441449,人生若初,10.7328
1221,657997,重生莫欺少年穷,425562,随欢,10.7318
1222,1205492,重生之娱乐小亨,685025,可欣,10.7244
1223,230470,修得云心,155088,闪喵,10.7106
1224,67940,后宫,41213,李天晴,10.7067
1225,649644,（hp同人）不愿上魔法学校的救世主,422195,离璃儿,10.7063
1226,1304806,重生之回头草,438870,顾上,10.6814
1227,12773,凌妃（上部）,3056,花无痕,10.6806
1228,1477448,你敢娶我敢嫁,129294,欣欣向荣,10.6759
1229,730045,拈花一啸,408974,老千,10.6737
1230,1249374,嘿，金鱼！,458939,老娘取不出名字了,10.6714
1231,331260,倾国倾城,239656,凤重桓,10.6681
1232,1644127,[重生]活该你倒霉,892639,不知者语,10.6673
1233,181478,穿越之死缠烂打,144748,共剪西窗烛,10.6562
1234,120373,靠!这叫什么穿越?!,69618,格蕾思琳,10.6477
1235,246946,帅哥通缉令（一女N男）,208448,蟹多多,10.645
1236,266691,猎人--烤牛肉引发的穿越（最终版）,219102,扣猫,10.6399
1237,1703428,小女子再婚记,915987,晨雾的光,10.6326
1238,127536,当火影迷来到网王世界──王子们的克星出现了！,103856,秩岩,10.6279
1239,1622027,重生之诱君欢,596481,似是故人来,10.6189
1240,333215,[网王同人]立海大青年,107926,萧寒露,10.6169
1241,635373,吾命祭司,158250,无良刺猬,10.6169
1242,140356,你的名字(原名--你叫卫紫衣),114629,萍踪,10.6149
1243,198876,合纵天下,162251,悦夏,10.6046
1244,210973,舞红尘,182677,蓝色偏爱,10.6045
1245,420907,网王之大隐隐于世,309673,碧色星晴,10.6025
1246,1747290,修仙炮灰男生存手册,846683,云妞妞,10.6024
1247,272698,西格的风沙（网王同人）,155063,月罪魔,10.6006
1248,539094,公事攻办,126114,妖桃,10.5868
1249,1585082,别跟我谈“处”,798245,了了是我,10.5842
1250,996603,东方不败之君已成受我且攻,395517,沦陷,10.5802
1251,1154525,还魂草（重生）,167916,香溪河畔草,10.5705
1252,603000,从良吧，姑娘,374848,破脑袋,10.5596
1253,724182,东方不败同人之逍遥游,456817,十六公主,10.5575
1254,238141,青山湿遍,118220,梅子黄时雨,10.5334
1255,635074,俗套之异世游,409762,寻光,10.533
1256,1660282,[红楼]许阳的十八世纪,100227,冰蛇,10.5217
1257,1154304,穿越渣夫当道,325607,大脸猫爱吃鱼,10.5215
1258,1368335,变形空间,423749,衣落成火,10.5138
1259,418211,另类同居,308342,文随心,10.5134
1260,1491941,边做边爱,570803,奈菲尔,10.5134
1261,849023,家养一只吸血鬼（GL）,331362,若沁,10.5094
1262,1529945,红楼小丫鬟,781948,唯珎,10.5081
1263,1594303,陵容传（后宫甄嬛传同人）,725131,青菜不爱萝卜,10.5065
1264,1735194,协议搅基30天,494127,林知落,10.505
1265,368540,十年,252400,新小说,10.504
1266,627351,奢侈,363951,折火一夏,10.4976
1267,1764833,[综主洪荒]成神,626633,猫蔻,10.4863
1268,185351,网游之暗普多的秘密,17732,逆境丛生,10.4834
1269,1779667,穿越之女配逆袭记,852708,呆萌呆萌,10.4773
1270,676764,古穿今之公子变胖子,435089,箫衫,10.471
1271,1240706,兽人之单亲记,377053,琉觋,10.455
1272,754792,呦，小草莓（死神）,254650,＊宁,10.4544
1273,229282,落月桃花乱[穿越女主],199229,秦卿鸾,10.4468
1274,1173768,娱乐圈之太子驾到（古穿今）,458765,纸扇轻摇,10.445
1275,860659,射雕之恰恰桃花,410035,小猫一尾,10.4392
1276,929957,缭绕擎苍,360210,无措仓惶,10.4386
1277,686078,HP之请当我是路人,406150,潋滟波纹,10.438
1278,421742,青瞳之大出天下,15,媚媚猫（青函）,10.4332
1279,446372,当与子归,148948,卿妃,10.4181
1280,403275,成功之母,30463,千年一叹,10.4142
1281,435241,财迷王妃戏王爷,249171,盛蓝,10.4089
1282,1751231,射雕之我是良民！,821873,青蛙头弗兰,10.4078
1283,1525343,农妇,844279,金钗十二,10.3982
1284,6460,醉红尘,7872,落花人独立,10.3869
1285,372453,回到冥府做少爷,73836,柔の千舞,10.3863
1286,1231149,捕风,90716,尼罗,10.3817
1287,748364,七爷,145956,priest,10.3811
1288,371976,再生缘之侠隐,278293,萧竹老人,10.3472
1289,1371769,重生之修谨,762685,江莱,10.3338
1290,1776206,带你去偷欢,448730,折纸蚂蚁,10.3328
1291,1565077,离婚365次,479193,两颗心的百草堂,10.323
1292,562923,[家教伪综漫]无敌看板娘,333457,鲨鱼子,10.3207
1293,506079,黑皮笔记本,132648,阿豆,10.3206
1294,401166,神经派出所,234712,绿角马,10.3193
1295,1017675,重生1975,128664,范醒,10.3065
1296,441070,战皇,320095,冬瓜无毛,10.306
1297,962387,你的江湖我做主,568347,老郭家的饼饼,10.2951
1298,1353614,在虐恋盛开的地方,431679,夜紫雨,10.2943
1299,1655368,陛下，认命吧,329451,五色龙章,10.291
1300,63182,为修正导致时空质量不均的失误而犯下的另一个失误的过程备案记录,49239,Hydrozoa,10.2872
1301,1575946,[重生未来]外交风云,347777,春溪笛晓,10.2852
1302,652368,剑鬼蛊师,423749,衣落成火,10.2811
1303,265985,在我一生最猥琐的时候遇见你,175244,无良某鸡,10.2706
1304,874903,这金子般的人生,397562,春天不开花,10.2636
1305,333562,若纪若离（原纪·展颜）,255573,囡囝囚团,10.2595
1306,567746,纸婚2：求子记,138138,叶萱,10.2594
1307,260686,啊？！我是道明寺？！,83704,风子辰,10.2565
1308,198113,我以为我是路人甲（NP）,160432,不定之风,10.2537
1309,398255,（HP）梦醒时分,211262,阿宝兜,10.2515
1310,138276,夜色撩人,96226,夜色罂粟,10.2486
1311,584104,步步惊心：绝色帝师,392866,十二时,10.2454
1312,1502948,三十而受,456346,玉师师,10.2416
1313,1028767,宫嫁（攻嫁）,177601,洛冰凌,10.2394
1314,294449,（综漫） 凌罗,169109,草色浅浅,10.229
1315,1783037,穿成炮灰之反派养成计划,667804,杀小丸,10.2225
1316,522411,凤凰男,103563,狂上加狂,10.2135
1317,414818,麒麟奇谭,89323,lililicat,10.2032
1318,1678142,重生之将门娇妻,506293,墨鱼仔1123,10.2026
1319,873779,把酒话桑麻,129294,欣欣向荣,10.2003
1320,213750,立志路人甲~{主网王同人},152978,永烨,10.1964
1321,781177,（还珠）当雍正穿成乾隆,68581,绯缺落,10.1957
1322,32761,林轻影（原名现代米虫古代留）,20216,白青衣,10.1844
1323,68174,牛肉面+阳春面=？,28883,stein,10.1735
1324,757682,商人妇,249058,潇烟漠漠,10.1725
1325,1582490,重生之带着空间的爸爸,482898,鱼追,10.1644
1326,255785,怒逍遥,170012,漪露心,10.1573
1327,12579,清零重来,4996,小白龟的猫,10.1535
1328,98920,狂沙奇缘,78474,简暗,10.1519
1329,4754,七月流火,5439,碧染,10.1512
1330,329607,射雕同人之欧阳克,132648,阿豆,10.1495
1331,1257931,七宝空间,713942,森森的爱,10.145
1332,659204,主角攻文汇总,427084,总攻王道,10.144
1333,192937,月之舞,164800,董圣卿,10.1399
1334,1809005,[GD]媳妇是外星人,1012750,南岛樱桃,10.1392
1335,912073,天涯客,145956,priest,10.1359
1336,953003,天龙同人之李秋水,310240,涯,10.1348
1337,940135,暮光之血色,278868,Astronomy Tower,10.1216
1338,592698,浣熊帮帮忙,396773,蓝小咩,10.1156
1339,875519,还珠之子靖阿哥,429526,冰水中的鱼,10.1146
1340,232902,地女十八(女尊),201063,不坏金深,10.1108
1341,1206722,爱上薄幸人（GL）,331362,若沁,10.1017
1342,1469557,华丽圆舞曲（一帘幽梦+网王同人）,686075,艳艳琼花,10.1003
1343,680201,锦夜来否,254176,玄宓,10.0967
1344,582892,红楼意难忘,306849,Aaron,10.0739
1345,1491235,红楼之锦玉,541091,凤子君,10.0738
1346,823377,还珠之当端慧太子穿越乾隆,505047,池安安,10.0735
1347,1694523,一妻难求,809836,素衣渡江,10.0673
1348,1419026,坑爹啊穿到自己文里了,189441,蛋白,10.066
1349,1174639,转生之黑色人鱼,437034,黎小不,10.0629
1350,269225,丰牧王朝（女尊）,220273,日环,10.0596
1351,1629340,当小厨师穿到未来星球（空间）,81530,该亚,10.048
1352,773559,四四八八穿越还珠,479892,水晶仙子,10.0474
1353,1305590,寡妇门前,675138,落雨秋寒,10.046
1354,27731,北落师门,17225,侧侧轻寒,10.0396
1355,304416,我是儒商！,210872,江洲菱茭,10.0364
1356,82965,凤凰凌天,65758,七夕月夜,10.0348
1357,1045589,终极蓝印,145956,priest,10.0322
1358,1750651,强婚,338166,廿乱,10.0253
1359,979031,穿越红楼之琅環,450199,等花儿,10.0246
1360,353858,奇怪的运动(网王),146895,千佛因,10.0245
1361,633799,紫蕴蓝梦汐（网王）,325989,欣曳露,10.0226
1362,890025,[综漫]囧苏的养成计划,465882,有爱就可以,10.0163
1363,1077581,无限恐怖同人．楚家人,467596,西瓦,10.0116
1364,932081,囍相逢,376830,落花能几醉,10.0099
1365,1742526,重生之医道修仙,439651,花间游,10.0044
1366,1651792,据为己有,253663,唯其,9.99412
1367,261379,华丽蜕变,216203,月如初,9.99057
1368,260882,猎人同人杰·富力士新传,45469,周遥,9.99006
1369,1699394,八卦红楼,686507,蓝夕,9.9865
1370,189047,转角,147945,凉雾,9.97551
1371,1504890,(清穿强国）慈禧,385671,天涯黑人,9.97514
1372,143174,青之翼,46712,小叉,9.97287
1373,1161129,重生之名门闺秀,136961,马晓样,9.97284
1374,1416171,斗破之你妹的你才魂淡,688238,Elleece雅,9.96681
1375,113649,[网王]千年之夏,34791,小小血樱,9.96297
1376,74511,恶俗穿越之女儿当自强,59225,波斯可乐,9.96102
1377,1453276,双归雁,186461,明月珰,9.95506
1378,1525125,崩原乱,340170,四下里,9.95259
1379,1710991,番外在此处,369294,关心则乱,9.94963
1380,964883,生化之尸变（强强）,360994,晒黑,9.94706
1381,1268347,夺锋,532297,黑水白山,9.94175
1382,1576026,[白蛇]报你妹的恩啊,840720,酸奶咩咩,9.93752
1383,1416588,贤妻良妇GL,324078,蓝_汐,9.93551
1384,1613363,重生之闲人,839000,达娃,9.92635
1385,135170,猎人同人—千山万水,100780,赈早见琥珀主,9.92042
1386,1746993,引灵师,833930,穆小尘,9.91485
1387,375083,战栗蔷薇·冷月风华,278148,十七夜之妖,9.91387
1388,503558,乌龙插错电,291018,步微澜,9.90824
1389,691665,厨师的失误重生,402780,亚麦呆,9.90784
1390,302535,暗昧之事,183897,炉子,9.90504
1391,238341,韩珍传,161632,玲珑竹,9.90394
1392,318489,幻醒,150410,冰飞舞蝶,9.88647
1393,407205,许谁天荒地老,297501,沐清雨,9.88587
1394,1118451,HP哑巫师,495711,非从,9.88512
1395,754291,一梦到北大,129294,欣欣向荣,9.88217
1396,285910,网王（罗衣染香）,155063,月罪魔,9.88073
1397,1783957,穿越肉文之日后再说,996399,北纬18度的椰子,9.87749
1398,392877,哪瓣洋葱不流泪,231173,田反,9.87745
1399,457256,凤得天下,327520,最末圣人,9.87676
1400,214590,è€å­æ˜¯å¥½äººï¼Ÿï¼ï¼,185930,éšä¾¿éƒ½è¡Œ,9.8689
1401,337147,如影随形（东邦+网王）,257700,爱丽丝mm,9.86661
1402,248342,[网王同人]colorless wind,209242,Clair,9.85559
1403,1072593,黄金眼,560679,宁不笨,9.85023
1404,1149599,末日：倒计时,419798,一粒米饭,9.84564
1405,999955,[HP]平凡的HP生活攻略,585381,水郡,9.83572
1406,1197852,唇唇欲动,347503,无影有踪,9.83071
1407,69340,青青陌上桑『实体书版』,51430,陆观澜,9.81405
1408,1631208,末世重生之温乐,903904,水墨青竹,9.80963
1409,461377,林笑（重生）,331033,伊川,9.8077
1410,847043,纪家闺秀,515745,莔狸淇,9.80442
1411,301304,流年盛事之桃夭传,190109,初蓉,9.80177
1412,435880,此情可念,317066,雪默,9.79992
1413,627328,[HP]请叫我淡定的姐姐,412023,宅喵,9.79305
1414,1759352,每天起床都看到忠犬在卖蠢,980950,边城塔影,9.78567
1415,992919,成仙了，就别再来找我,582185,治愈系,9.7797
1416,1634661,誓不争宠,382970,崔罗什,9.77761
1417,296340,闲庭逸事,235135,逸人,9.76716
1418,1440484,穿越之弃妇攻略,798552,柔桡轻曼,9.76537
1419,494322,只要你的,102014,0蓝蓝0,9.7645
1420,1625261,兽人之雄雌,816268,不会下棋,9.75926
1421,266332,相思诀,206031,艳骨陈香,9.75493
1422,1694371,岛国危机！,545893,莲洛,9.75462
1423,1566605,网游之我不配,845368,易修罗,9.75451
1424,215031,此猫不怕开水烫,143624,冰沫,9.75188
1425,407567,当LOLI遇见大叔,212786,瞬间倾城,9.74909
1426,302910,结婚只要九块钱（网络名：轻喜剧）,207552,思君如故,9.74791
1427,1248139,霸气外露,348401,青浼,9.74677
1428,1503860,当潇湘男遭遇晋江女,677083,天鸠,9.74494
1429,1113609,十恶不赦,150012,黑白喵,9.74482
1430,1057667,还珠之皇后崛起,611345,凤看云瑶,9.74276
1431,161089,晨昏,122216,辛夷坞,9.74172
1432,127160,勾你没商量,103563,狂上加狂,9.74042
1433,462047,两个公主的爱情,331362,若沁,9.73944
1434,1744486,炮灰＂攻＂养成系统,720178,十三眼黑猫,9.73691
1435,244856,天姬（原名：指甲情）,57640,焰雪炎雪,9.72387
1436,650337,坏道,145956,priest,9.72127
1437,1799828,干爹养成系统,441449,人生若初,9.72062
1438,475349,正妻养成手册,324293,Neith,9.71668
1439,270952,穿越去做接生婆(正文完结),214484,心香,9.71653
1440,400827,（猎人+尼罗河）爱西丝的BH精彩,293871,醉晓晴,9.71268
1441,309223,琉璃美人煞,31131,十四郎,9.71157
1442,293979,算尽姻缘,233823,张季含,9.71106
1443,274261,翌年春风,222664,江山如画,9.70627
1444,755110,倾国,334544,西西东东,9.70213
1445,1111340,旧人,363951,折火一夏,9.69539
1446,1274046,重生之超级名模,722156,炸毛的狐狸,9.68623
1447,1669523,一妻四夫手记,682544,半袖妖妖,9.68618
1448,1650319,综清穿之媳妇难当,385671,天涯黑人,9.68436
1449,330704,宋晚晚传奇(上部),247581,晕死的貂,9.66731
1450,112608,妖精当道(一受多攻＋女王受),11114,生生死死,9.66589
1451,1688608,[未来]哥，让我抱大腿吧！,849769,红雁,9.65289
1452,972235,直板女，触屏男,248716,褪尽铅华,9.6439
1453,395736,婢女异闻录,291408,囧TL,9.64228
1454,564931,[无限恐怖]楚轩的小狐狸,142067,贝女子,9.64085
1455,1698024,一千年后做人鱼,81530,该亚,9.63628
1456,132133,亲前婚后,107562,anan,9.63355
1457,881065,太傅总是那么销魂,374115,雪黛,9.6298
1458,1715251,半推半就,680636,三长两短,9.6268
1459,1790280,反派，你节操掉了,950041,糖醋藕,9.62644
1460,418493,羽白,288912,沧海暮夜,9.62634
1461,214734,『综漫』白日梦幻录,117669,鬼喵喵,9.62253
1462,1528766,星际之专属符咒师,321981,蓝夕落,9.61969
1463,307473,耳洞,211473,笙离,9.61953
1464,1798734,[综]大众情人,454808,清水浅浅,9.61867
1465,202563,繁花散尽,97733,叶梵,9.60444
1466,379171,婠婠传（穿越）,282324,漠漠无雨,9.60095
1467,1504901,军夫[网游],497355,寂寞也要笑,9.60024
1468,614062,致命危机,126114,妖桃,9.59758
1469,754158,当九九穿越还珠,170848,紫电貂,9.59718
1470,1124349,重生之顾青,559149,青舟,9.59698
1471,266890,慢慢爬过,219198,文慕,9.59333
1472,619977,[HP]蛇怪,327224,xmshirley,9.59227
1473,1084257,坏故事,63003,妖舟,9.58856
1474,1028683,清风乱穿书（含新月等同人）,593995,夙沙墨莲,9.58129
1475,147816,同人—空了空了,117071,神月離人,9.57755
1476,328271,[无限恐怖同人]还没死,61702,萧琅,9.57626
1477,116973,古人，闪(全本）,93960,合法禁药,9.57513
1478,251338,琉璃心,210858,琉璃心灵,9.57096
1479,405567,无间地狱（多虐）,209138,梦寒月,9.56891
1480,213731,凤求凰,185174,猗兰霓裳,9.56451
1481,1500707,攻四，请按剧情来,329451,五色龙章,9.56205
1482,1075923,[HP]我是九尾狐,548327,月色未尽,9.55816
1483,1121925,嗨，检察官大人（GL）,371090,凭依慰我,9.55468
1484,35872,新娘,18564,三升花茶,9.55238
1485,360123,化雾II,147579,洗尘的细雨,9.55163
1486,1649146,北乡记事,643945,北风烟儿雪,9.54997
1487,257910,爱在尘埃外,208113,杜水水,9.54833
1488,515702,HP爱情欺诈师,306853,水色茧蝶,9.5366
1489,1649460,娱乐圈小人物史,839000,达娃,9.53237
1490,388769,网王~云上青空。,287549,被门夹了的少女心,9.53026
1491,615866,霓裳风云传（GL）,158272,一月青芜,9.52613
1492,1053051,猪吉祥,490887,冬瓜茶仙人,9.51764
1493,342280,我的王爷老婆 古穿今,249731,霄霖,9.50595
1494,646101,（网游）陌上花开为君顾,420887,墨青城,9.49972
1495,1679313,旅行者[综影视小说],681296,浮图,9.49664
1496,740277,一色春,430436,沉筱之,9.49265
1497,824527,综琼瑶之清朝淡定的日子,346309,秋夜掬,9.48853
1498,1565294,言珈，你的内衣带，掉了（GL）,398028,妖叁,9.48814
1499,4546,笨蛋！你不是我妹,3243,顾漫,9.48666
1500,510478,十君（女尊）,357876,夜微阑,9.48471
1501,752645,捡来的官人,396840,西渡汉唐,9.48121
1502,401393,流星街人在HP世界,264810,忘却的悠,9.47573
1503,1481198,金玉的翡翠人生,506293,墨鱼仔1123,9.47464
1504,121795,王的男人,26794,冰蓝水晶,9.47378
1505,262461,红石,216784,玉宇,9.46471
1506,685227,当蛇祖穿成哈利［hp同人］,403879,三千琉璃,9.45788
1507,1332323,和珅,323345,石头与水,9.44545
1508,1085453,殷商玄鸟纪,174944,海青拿天鹅,9.44047
1509,372565,十世转生II——毁灭之神篇,218130,南方玫瑰,9.43854
1510,399880,『猎同』生者世界（已修）,109906,子独,9.42829
1511,340686,睥睨天下,252975,第七欲,9.42379
1512,755914,HP优雅的路人丁,471903,夜色飘摇,9.42118
1513,12671,哪只眼睛看见我是你弟,5595,阿白白,9.41593
1514,450038,盛世千年--网游,309907,忘川鱼儿,9.41335
1515,1247625,综琼瑶之甜心的悲喜人生,708292,醉舞狂歌,9.40858
1516,121125,残翼之星,80665,青鸟rain,9.40226
1517,1126933,还珠之皇后重生,644749,忆晞,9.4017
1518,1509767,HP之终身成就奖,318333,顾盼若浅,9.39003
1519,580975,网王同人—天空的瞳仁,85370,神月离人,9.39002
1520,645396,煜色再临（现代重生）,319186,小水妖精,9.3886
1521,485932,夜之蝶舞——网王同人,325989,欣曳露,9.38111
1522,1082327,（犬夜叉）地狱阴谋师的伴侣,342569,珞神月,9.38097
1523,279387,禁忌的诱惑,223831,泠墨然,9.38054
1524,695895,金陵十二君,392866,十二时,9.37379
1525,1741229,农家金凤凰,784387,悄然花开,9.3625
1526,497946,[HP]鲜血使徒,351028,死亡领主,9.36192
1527,1299682,2401,616431,功夫包子,9.36156
1528,1444150,清朝穿越已婚妇女,342126,可望云耶,9.3612
1529,861119,再世为人,61569,金大,9.36077
1530,124303,谁是李世民,101196,城城,9.35723
1531,208466,猎人同人---疯子的童话,148922,荒芜,9.3494
1532,1452746,另起一行的人生(GL),372637,莫名其妙不可言,9.34226
1533,1373584,穿越为清朝庶女,675508,苑小苑,9.33995
1534,1771428,(重生)幕后,851302,风吹翦羽,9.33882
1535,1003855,兔儿神弄姻缘之生子同人,108386,十世,9.3343
1536,459036,[HP]第三代魔王,329376,魔药,9.3342
1537,1261729,古今双穿,232671,陆离流离,9.32785
1538,318644,戒不掉你的温柔,122330,叶落无心,9.32561
1539,418244,穿越HP之炼金术士,288788,幽寞,9.32345
1540,778840,退散吧，杯具！,321503,月下蝶影,9.3189
1541,704453,HP—东方不败,402649,风涧沧月,9.30533
1542,186497,宠妻江湖路,134805,明月听风,9.29666
1543,1756697,好久不见,803502,桑玠,9.29388
1544,1537325,重生之平平淡淡才是福,499113,水墨清薇,9.28646
1545,444905,纯粹天然呆（猎人同人）,146895,千佛因,9.28637
1546,460806,小魔女的综漫之旅,330604,朧月姬,9.28007
1547,1750928,重生之与兽相伴,734027,浮光潋影,9.27262
1548,2800,微雨燕双飞,3578,四月兰,9.2721
1549,443120,[网同]迈向华丽之究极,308267,夙纱,9.2702
1550,1805720,重生之借种,910547,五行八卦,9.26909
1551,231798,解夏（女尊）,128664,范醒,9.26557
1552,379072,禁恋,236154,yy水月,9.26522
1553,145118,异世之妖行天下,13481,焰,9.25524
1554,1276465,重生狼孩难养,349016,茶树菇,9.24735
1555,1736550,宠无下限（高干）,698931,耳机与鼠标,9.24528
1556,108448,美男后宫,59166,凌卿,9.24091
1557,1237496,结婚这件小事（下）,528611,归沐,9.23491
1558,1650977,一生一世，美人骨,553867,墨宝非宝,9.22953
1559,989033,我不要生小孩儿,480331,人生江月,9.22851
1560,323427,流浪猫的城堡,249499,阮千羽,9.22783
1561,294501,让我们将悲伤流放,64901,步步（原名步飞烟),9.22137
1562,176019,[火影同人]青泷,117733,千川,9.22001
1563,219584,凤凰一笑,190465,三月之秋,9.21972
1564,1538029,不爱武装爱红装（军旅重生）,851631,猗凡,9.21539
1565,245091,当皇帝爱上老鼠（华龙梅影）,60393,月亮糕,9.21406
1566,49755,妖之传奇,41033,东海龙女,9.21167
1567,1643757,重生之踢球,123203,张鼎鼎,9.2097
1568,275477,火影顶级穿越之不要大意地上吧，山中井野,178202,御旒卿,9.20643
1569,677883,精彩好看耽美小说推荐,432434,似此星辰,9.20348
1570,679098,[东方不败]情系东方爱莲说,436227,SJ姣儿,9.20227
1571,479427,春抄,150171,殿前欢,9.19563
1572,172995,清王传奇,146046,寒非羽,9.18796
1573,344097,谁与同行,165878,叶秦弓,9.18672
1574,1463739,随身空间之耿氏舒雅,706614,遥遥一博,9.18624
1575,1235374,鹿鼎生存法则,524871,八月薇妮,9.18509
1576,1264294,随身空间在魔法世界,717348,融意,9.16539
1577,216951,且珍行,187984,懒调弦,9.1625
1578,293666,如果我是假的（原名：索兰Online）,156899,Erus,9.15728
1579,1085805,还珠之乾隆通宝,498379,背着壳的蜗牛,9.15599
1580,1675875,HP之普林斯家的宅男,552373,波光潋滟,9.15469
1581,536801,农夫-山泉有点田,340804,果冻cc,9.15404
1582,1171234,西席,382346,贺兰十七,9.1531
1583,1675973,兽人之找个好男人嫁了吧,482898,鱼追,9.15283
1584,473719,GL表姐凶猛,174844,彼岸萧声莫,9.15171
1585,70671,当美女长成丑女,54293,入眼迷花,9.14983
1586,352445,你抱着的是只狼,115934,吴小雾,9.14482
1587,421104,五蠹,176605,水合,9.14071
1588,707317,悠哉人生（网王）,449140,小笼包要蘸醋,9.13908
1589,206497,落刀梅风,156072,结罗,9.13456
1590,1647034,[红楼]邢氏之子,852634,风风雨雨,9.1257
1591,1599205,每天起床都看见教主在吃药,385690,钟晓生,9.12511
1592,738906,高攀低就,328962,梦魇殿下,9.12074
1593,490210,（HP同人）彼此的唯一,185110,今夜未央,9.11283
1594,1594306,[清穿]后宫升级路,624269,伊莱纹,9.11278
1595,501841,天堂中的锦绣,311012,景心,9.09826
1596,3645,移世情缘,4424,niuniu,9.098
1597,204512,金樽幽月,176605,水合,9.09148
1598,507962,重生之娱乐圈,355031,夏末与凉,9.09094
1599,700328,挥霍,363951,折火一夏,9.08782
1600,1295415,Hp之通关,560439,若一一,9.08472
1601,1630849,2012末世生存录,830424,荷风渟,9.07974
1602,398084,夙瑶的反派生涯,292587,捉妖小道,9.07772
1603,1156767,丧世生存,655743,西陵冥,9.07215
1604,332772,无角龙,66969,thaty,9.07098
1605,719223,十里青山远,290089,温暮生,9.06662
1606,1219515,重生大神写手,483454,倾世之墨,9.0656
1607,1043133,人鱼粗鲁,253226,柳泠儿,9.0642
1608,598499,网游之无敌小混混,309813,修七,9.06342
1609,131616,兄长的权限,89184,鬼策,9.06088
1610,1031587,安琪,90716,尼罗,9.06072
1611,474554,莲上君舞,67880,曲罢,9.05303
1612,585305,珠玉,323598,猫小碧,9.05138
1613,1244349,富春山居,165528,扫雪煮茶,9.04627
1614,1428917,重生之一本正经,439164,韩辰舫,9.04337
1615,723599,江湖不像话,136468,安思源,9.04118
1616,119264,风月祈,96663,和歌,9.04074
1617,1674237,还珠之金锁重生,787418,风雪飘絮,9.03996
1618,406656,我的穿越时光,247806,灵犀阁主,9.0393
1619,1209812,博青莲gl,687479,莫笑吾,9.0315
1620,1605321,[重生未来]殿下，请小心,849750,桑飞鱼,9.02561
1621,295949,幸福就手,30463,千年一叹,9.02513
1622,1803048,诺丁汉伯爵夫人,664668,水红袖,9.02199
1623,723220,最强夫妻传说,116175,虫小扁,9.01659
1624,1386907,最后的守卫,145956,priest,9.01465
1625,1499606,情深至浅（军旅 高干）,830243,舍念念,9.01318
